,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
505,[],['Broadcast: Fridays at 02:28 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,520']",['Popularity: #238'],"['Score: 7.561 (scored by 367,190 users)']"
506,[],['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 3,225']",['Popularity: #418'],"['Score: 7.561 (scored by 213,651 users)']"
507,"['Genres: Action, Drama, Fantasy, Romance']",['Broadcast: Fridays at 01:25 (JST)'],['Licensors: Funimation'],['Favorites: 989'],['Popularity: #716'],"['Score: 7.561 (scored by 168,334 users)']"
508,"['Genres: Comedy, Drama, Romance, Sci-Fi, Supernatural, Ecchi']",[],['Licensors: Funimation'],['Favorites: 266'],['Popularity: #1543'],"['Score: 7.561 (scored by 69,419 users)']"
509,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 6,933']",['Popularity: #148'],"['Score: 7.561 (scored by 570,543 users)']"
510,"['Genres: Comedy, Drama, Slice of Life']",['Broadcast: Wednesdays at 21:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #4496'],"['Score: 7.561 (scored by 7,131 users)']"
511,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],['Licensors: Sentai Filmworks'],['Favorites: 156'],['Popularity: #1974'],"['Score: 7.561 (scored by 47,630 users)']"
512,"['Genres: Action, Comedy, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #4979'],"['Score: 7.561 (scored by 7,850 users)']"
513,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #10933'],['Score: 7.561 (scored by 706 users)']
514,"['Genres: Adventure, Comedy, Slice of Life']",['Broadcast: Wednesdays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 155'],['Popularity: #3504'],"['Score: 7.561 (scored by 14,144 users)']"
515,"['Genres: Comedy, Mystery, Romance, Supernatural']",['Broadcast: Sundays at 23:30 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 3,968']",['Popularity: #234'],"['Score: 7.561 (scored by 420,105 users)']"
516,[],[],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #2794'],"['Score: 7.561 (scored by 24,115 users)']"
517,"['Genres: Comedy, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 314'],['Popularity: #819'],"['Score: 7.561 (scored by 155,446 users)']"
518,[],[],['Licensors: Funimation'],"['Favorites: 1,371']",['Popularity: #251'],"['Score: 7.561 (scored by 427,926 users)']"
519,"['Genres: Drama, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 413'],['Popularity: #3777'],"['Score: 7.561 (scored by 13,740 users)']"
520,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #6652'],"['Score: 7.561 (scored by 4,709 users)']"
521,"['Genres: Action, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 48'],['Popularity: #2747'],"['Score: 7.561 (scored by 22,183 users)']"
522,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #4381'],"['Score: 7.561 (scored by 8,195 users)']"
523,"['Genres: Comedy, Supernatural']",['Broadcast: Mondays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,017']",['Popularity: #1210'],"['Score: 7.561 (scored by 77,258 users)']"
524,[],['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 2,213']",['Popularity: #312'],"['Score: 7.561 (scored by 299,044 users)']"
525,"['Genres: Mystery, Romance, Sci-Fi, Suspense']",[],['Licensors: Funimation'],['Favorites: 135'],['Popularity: #1286'],"['Score: 7.561 (scored by 95,532 users)']"
526,[],['Broadcast: Fridays at 22:00 (JST)'],['Licensors: Funimation'],['Favorites: 327'],['Popularity: #1702'],"['Score: 7.561 (scored by 50,878 users)']"
527,"['Genres: Action, Drama']",['Broadcast: Thursdays at 19:00 (JST)'],['Licensors: Discotek Media'],['Favorites: 127'],['Popularity: #3732'],"['Score: 7.561 (scored by 12,754 users)']"
528,"['Genres: Action, Adventure, Romance']",[],['Licensors: Discotek Media'],['Favorites: 21'],['Popularity: #5986'],"['Score: 7.561 (scored by 4,216 users)']"
529,"['Genres: Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 165'],['Popularity: #1900'],"['Score: 7.561 (scored by 54,304 users)']"
530,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Wednesdays at 22:00 (JST)'],['Licensors: Funimation'],"['Favorites: 3,427']",['Popularity: #413'],"['Score: 7.561 (scored by 263,962 users)']"
531,"['Genres: Adventure, Comedy, Horror, Romance, Supernatural']",['Broadcast: Saturdays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 91'],['Popularity: #4543'],"['Score: 7.561 (scored by 5,990 users)']"
532,"['Genres: Action, Adventure, Drama, Fantasy, Mystery']",['Broadcast: Thursdays at 00:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 6,051']",['Popularity: #180'],"['Score: 7.561 (scored by 491,134 users)']"
533,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation, NYAV Post']",['Favorites: 161'],['Popularity: #2471'],"['Score: 7.551 (scored by 34,377 users)']"
534,"['Genres: Action, Adventure, Fantasy, Romance, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,358']",['Popularity: #1186'],"['Score: 7.551 (scored by 75,608 users)']"
535,[],[],['Licensors: VIZ Media'],['Favorites: 52'],['Popularity: #3228'],"['Score: 7.551 (scored by 20,860 users)']"
536,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,480']",['Popularity: #248'],"['Score: 7.551 (scored by 422,985 users)']"
537,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 186'],['Popularity: #1487'],"['Score: 7.551 (scored by 77,638 users)']"
538,"['Genres: Comedy, Fantasy']",['Broadcast: Sundays at 00:00 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 1,482']",['Popularity: #516'],"['Score: 7.551 (scored by 206,636 users)']"
539,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Crunchyroll'],['Favorites: 482'],['Popularity: #2258'],"['Score: 7.551 (scored by 33,196 users)']"
540,"['Genres: Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 130'],['Popularity: #1896'],"['Score: 7.551 (scored by 63,285 users)']"
541,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 11,293']",['Popularity: #71'],"['Score: 7.551 (scored by 895,799 users)']"
542,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Funimation'],['Favorites: 21'],['Popularity: #4161'],"['Score: 7.551 (scored by 8,053 users)']"
543,"['Genres: Action, Adventure, Comedy, Drama, Supernatural']",['Broadcast: Tuesdays at 18:30 (JST)'],['Licensors: ADV Films'],['Favorites: 773'],['Popularity: #2738'],"['Score: 7.551 (scored by 20,954 users)']"
544,"['Genres: Adventure, Drama, Fantasy, Sci-Fi']",[],['Licensors: Discotek Media'],['Favorites: 137'],['Popularity: #4594'],"['Score: 7.551 (scored by 7,223 users)']"
545,[],[],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #2924'],"['Score: 7.551 (scored by 18,688 users)']"
546,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #4789'],"['Score: 7.551 (scored by 8,850 users)']"
547,[],[],['Licensors: Eleven Arts'],['Favorites: 29'],['Popularity: #3851'],"['Score: 7.551 (scored by 9,236 users)']"
548,"['Genres: Comedy, Slice of Life, Sports']",['Broadcast: Wednesdays at Unknown'],"['Licensors: None found, add some']",['Favorites: 234'],['Popularity: #4146'],"['Score: 7.551 (scored by 12,803 users)']"
549,"['Genres: Boys Love, Drama, Romance, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 472'],['Popularity: #2232'],"['Score: 7.551 (scored by 36,565 users)']"
550,"['Genres: Action, Adventure, Comedy, Drama, Fantasy, Romance, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 156'],['Popularity: #2013'],"['Score: 7.551 (scored by 47,695 users)']"
551,"['Genres: Action, Mystery, Romance, Suspense']",[],['Licensors: Aniplex of America'],['Favorites: 57'],['Popularity: #2964'],"['Score: 7.551 (scored by 19,236 users)']"
552,[],[],"['Licensors: Maiden Japan, Manga Entertainment, Bandai Visual USA']",['Favorites: 228'],['Popularity: #3068'],"['Score: 7.551 (scored by 18,356 users)']"
553,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #5552'],"['Score: 7.551 (scored by 3,949 users)']"
554,"['Genres: Action, Drama, Fantasy, Horror']",[],"['Licensors: None found, add some']",['Favorites: 44'],['Popularity: #2954'],"['Score: 7.551 (scored by 14,638 users)']"
555,"['Genres: Adventure, Fantasy']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Funimation'],"['Favorites: 3,345']",['Popularity: #588'],"['Score: 7.551 (scored by 162,817 users)']"
556,"['Genres: Comedy, Slice of Life']",['Broadcast: Mondays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #2446'],"['Score: 7.551 (scored by 34,419 users)']"
557,[],['Broadcast: Tuesdays at 18:00 (JST)'],['Licensors: Media Blasters'],['Favorites: 129'],['Popularity: #4165'],"['Score: 7.551 (scored by 9,680 users)']"
558,"['Genres: Comedy, Fantasy, Gourmet']",[],"['Licensors: None found, add some']",['Favorites: 165'],['Popularity: #2411'],"['Score: 7.551 (scored by 36,537 users)']"
559,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 01:40 (JST)'],['Licensors: Funimation'],"['Favorites: 2,231']",['Popularity: #453'],"['Score: 7.551 (scored by 231,789 users)']"
560,"['Genres: Action, Adventure, Mystery']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 159'],['Popularity: #3506'],"['Score: 7.551 (scored by 11,400 users)']"
561,"['Genres: Comedy, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 287'],['Popularity: #2652'],"['Score: 7.551 (scored by 22,385 users)']"
562,"['Genres: Award Winning, Slice of Life']",[],['Licensors: GKIDS'],['Favorites: 112'],['Popularity: #6008'],"['Score: 7.551 (scored by 3,452 users)']"
563,"['Genres: Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #6518'],"['Score: 7.551 (scored by 2,305 users)']"
564,[],['Broadcast: Saturdays at 10:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 175'],['Popularity: #5393'],"['Score: 7.551 (scored by 4,810 users)']"
565,"['Genres: Action, Fantasy, Sci-Fi']",['Broadcast: Saturdays at 23:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 3,332']",['Popularity: #421'],"['Score: 7.551 (scored by 184,322 users)']"
566,[],[],"['Licensors: ADV Films, Aniplex of America']",['Favorites: 89'],['Popularity: #2825'],"['Score: 7.551 (scored by 26,581 users)']"
567,"['Genres: Adventure, Drama, Fantasy']",['Broadcast: Saturdays at 02:25 (JST)'],"['Licensors: None found, add some']",['Favorites: 301'],['Popularity: #2279'],"['Score: 7.551 (scored by 22,599 users)']"
568,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Tuesdays at 02:30 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 267'],['Popularity: #2714'],"['Score: 7.551 (scored by 19,495 users)']"
569,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #4909'],"['Score: 7.551 (scored by 7,848 users)']"
570,"['Genres: Action, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #6796'],"['Score: 7.551 (scored by 3,058 users)']"
571,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 119'],['Popularity: #5675'],"['Score: 7.551 (scored by 5,157 users)']"
572,"['Genres: Mystery, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 30'],['Popularity: #3333'],"['Score: 7.551 (scored by 18,673 users)']"
573,"['Genres: Comedy, Supernatural']",['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],['Favorites: 59'],['Popularity: #3371'],"['Score: 7.551 (scored by 19,617 users)']"
574,[],[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #4592'],"['Score: 7.541 (scored by 11,490 users)']"
575,"['Genres: Action, Adventure, Comedy']",['Broadcast: Fridays at 22:30 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 1,061']",['Popularity: #1414'],"['Score: 7.541 (scored by 71,758 users)']"
576,"['Genres: Drama, Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #5105'],"['Score: 7.541 (scored by 5,166 users)']"
577,"['Genres: Comedy, Romance, Supernatural']",[],['Licensors: Geneon Entertainment USA'],['Favorites: 97'],['Popularity: #3132'],"['Score: 7.541 (scored by 22,278 users)']"
578,"['Genres: Action, Adventure']",[],['Licensors: Funimation'],['Favorites: 138'],['Popularity: #2509'],"['Score: 7.541 (scored by 32,729 users)']"
579,[],[],"['Licensors: None found, add some']",['Favorites: 438'],['Popularity: #1260'],"['Score: 7.541 (scored by 103,019 users)']"
580,[],['Broadcast: Fridays at 00:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 876'],['Popularity: #1923'],"['Score: 7.541 (scored by 34,498 users)']"
581,"['Genres: Action, Drama']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 60'],['Popularity: #5334'],"['Score: 7.541 (scored by 4,824 users)']"
582,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 448'],['Popularity: #2462'],"['Score: 7.541 (scored by 14,977 users)']"
583,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6356'],"['Score: 7.541 (scored by 5,146 users)']"
584,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 716'],['Popularity: #1191'],"['Score: 7.541 (scored by 91,389 users)']"
585,"['Genres: Drama, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 364'],['Popularity: #2392'],"['Score: 7.541 (scored by 34,059 users)']"
586,[],[],"['Licensors: None found, add some']",['Favorites: 348'],['Popularity: #1521'],"['Score: 7.541 (scored by 67,531 users)']"
587,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #4375'],"['Score: 7.541 (scored by 11,844 users)']"
588,"['Genres: Comedy, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 93'],['Popularity: #2021'],"['Score: 7.541 (scored by 47,864 users)']"
589,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #9236'],"['Score: 7.541 (scored by 1,845 users)']"
590,"['Genres: Adventure, Romance']",['Broadcast: Thursdays at 19:30 (JST)'],"['Licensors: Discotek Media, Tokyopop']",['Favorites: 203'],['Popularity: #4542'],"['Score: 7.541 (scored by 7,314 users)']"
591,[],[],"['Licensors: None found, add some']",['Favorites: 97'],['Popularity: #3821'],"['Score: 7.541 (scored by 14,037 users)']"
592,"['Genres: Comedy, Drama, Romance']",['Broadcast: Mondays at 19:30 (JST)'],"['Licensors: AnimEigo, Discotek Media']",['Favorites: 582'],['Popularity: #3001'],"['Score: 7.541 (scored by 12,062 users)']"
593,"['Genres: Adventure, Comedy, Supernatural']",['Broadcast: Sundays at 09:00 (JST)'],"['Licensors: VIZ Media, Flatiron Film Company']","['Favorites: 1,174']",['Popularity: #1643'],"['Score: 7.541 (scored by 57,840 users)']"
594,"['Genres: Action, Drama, Fantasy, Horror']",[],"['Licensors: None found, add some']",['Favorites: 44'],['Popularity: #2916'],"['Score: 7.541 (scored by 15,268 users)']"
595,[],[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #2814'],"['Score: 7.541 (scored by 26,032 users)']"
596,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #6943'],"['Score: 7.541 (scored by 1,027 users)']"
597,[],['Broadcast: Saturdays at 02:25 (JST)'],"['Licensors: None found, add some']",['Favorites: 750'],['Popularity: #1448'],"['Score: 7.541 (scored by 55,696 users)']"
598,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 564'],['Popularity: #1833'],"['Score: 7.541 (scored by 42,556 users)']"
599,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #4670'],"['Score: 7.541 (scored by 9,822 users)']"
600,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #1937'],"['Score: 7.541 (scored by 52,840 users)']"
601,[],['Broadcast: Wednesdays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 211'],['Popularity: #3054'],"['Score: 7.541 (scored by 20,077 users)']"
602,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 512'],['Popularity: #1741'],"['Score: 7.541 (scored by 58,331 users)']"
603,[],[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #9909'],"['Score: 7.541 (scored by 1,500 users)']"
604,"['Genres: Drama, Fantasy']",[],['Licensors: GKIDS'],"['Favorites: 1,473']",['Popularity: #1496'],"['Score: 7.541 (scored by 63,856 users)']"
605,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 205'],['Popularity: #2551'],"['Score: 7.541 (scored by 29,965 users)']"
606,"['Genres: Slice of Life, Supernatural']",['Broadcast: Wednesdays at 01:29 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 94'],['Popularity: #4539'],"['Score: 7.551 (scored by 5,282 users)']"
607,"['Genres: Sci-Fi, Slice of Life']",['Broadcast: Tuesdays at 01:30 (JST)'],['Licensors: Nozomi Entertainment'],"['Favorites: 1,447']",['Popularity: #1350'],"['Score: 7.541 (scored by 53,862 users)']"
608,"['Genres: Action, Comedy']",['Broadcast: Unknown'],['Licensors: AnimEigo'],['Favorites: 192'],['Popularity: #3631'],"['Score: 7.541 (scored by 9,081 users)']"
609,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 210'],['Popularity: #1557'],"['Score: 7.541 (scored by 68,849 users)']"
610,"['Genres: Action, Sci-Fi']",['Broadcast: Fridays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,719']",['Popularity: #450'],"['Score: 7.541 (scored by 240,806 users)']"
611,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 620'],['Popularity: #981'],"['Score: 7.541 (scored by 102,049 users)']"
612,[],[],"['Licensors: None found, add some']",['Favorites: 211'],['Popularity: #2821'],"['Score: 7.541 (scored by 17,478 users)']"
613,"['Genres: Comedy, Supernatural']",[],['Licensors: Funimation'],['Favorites: 223'],['Popularity: #1752'],"['Score: 7.531 (scored by 56,425 users)']"
614,"['Genres: Mystery, Romance, Supernatural']",['Broadcast: Mondays at 01:05 (JST)'],"['Licensors: None found, add some']",['Favorites: 427'],['Popularity: #1755'],"['Score: 7.531 (scored by 6,490 users)']"
615,[],[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #6419'],"['Score: 7.531 (scored by 3,172 users)']"
616,"['Genres: Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #7400'],"['Score: 7.531 (scored by 1,355 users)']"
617,"['Genres: Action, Mystery']",[],['Licensors: Sentai Filmworks'],['Favorites: 64'],['Popularity: #3234'],"['Score: 7.531 (scored by 7,076 users)']"
618,"['Genres: Action, Adventure, Comedy, Drama, Sci-Fi']",['Broadcast: Not scheduled once per week'],"['Licensors: Aniplex of America, Geneon Entertainment USA']",['Favorites: 406'],['Popularity: #2407'],"['Score: 7.531 (scored by 28,148 users)']"
619,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 55'],['Popularity: #6069'],"['Score: 7.531 (scored by 3,121 users)']"
620,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #4920'],"['Score: 7.531 (scored by 7,960 users)']"
621,"['Genres: Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #3949'],"['Score: 7.531 (scored by 14,690 users)']"
622,"['Genres: Action, Mystery, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Bandai Entertainment, Sentai Filmworks']",['Favorites: 877'],['Popularity: #2001'],"['Score: 7.531 (scored by 36,356 users)']"
623,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 137'],['Popularity: #2124'],"['Score: 7.531 (scored by 40,620 users)']"
624,[],[],"['Licensors: None found, add some']",['Favorites: 250'],['Popularity: #3423'],"['Score: 7.531 (scored by 10,043 users)']"
625,"['Genres: Action, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 14'],['Popularity: #3437'],"['Score: 7.531 (scored by 18,205 users)']"
626,"['Genres: Action, Drama, Fantasy']",['Broadcast: Sundays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 155'],['Popularity: #3593'],"['Score: 7.541 (scored by 4,885 users)']"
627,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #8474'],"['Score: 7.521 (scored by 1,782 users)']"
628,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #11604'],['Score: 7.541 (scored by 732 users)']
629,"['Genres: Action, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 208'],['Popularity: #3033'],"['Score: 7.531 (scored by 6,918 users)']"
630,"['Genres: Gourmet, Slice of Life']",['Broadcast: Tuesdays at 01:05 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,139']",['Popularity: #719'],"['Score: 7.531 (scored by 132,117 users)']"
631,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 02:20 (JST)'],['Licensors: Funimation'],"['Favorites: 5,535']",['Popularity: #311'],"['Score: 7.531 (scored by 336,071 users)']"
632,"['Genres: Action, Supernatural']",[],['Licensors: Eleven Arts'],['Favorites: 23'],['Popularity: #5414'],"['Score: 7.531 (scored by 1,967 users)']"
633,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #8234'],"['Score: 7.531 (scored by 2,399 users)']"
634,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #2257'],"['Score: 7.531 (scored by 26,020 users)']"
635,"['Genres: Action, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 41'],['Popularity: #2796'],"['Score: 7.531 (scored by 21,428 users)']"
636,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 158'],['Popularity: #3510'],"['Score: 7.531 (scored by 5,986 users)']"
637,[],['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 2,806']",['Popularity: #517'],"['Score: 7.531 (scored by 178,803 users)']"
638,[],[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #3429'],"['Score: 7.531 (scored by 10,565 users)']"
639,"['Genres: Action, Drama']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 435'],['Popularity: #1035'],"['Score: 7.531 (scored by 71,175 users)']"
640,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 8'],['Popularity: #4487'],"['Score: 7.531 (scored by 10,982 users)']"
641,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #5291'],"['Score: 7.521 (scored by 5,383 users)']"
642,"['Genres: Action, Drama']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #5734'],"['Score: 7.531 (scored by 3,725 users)']"
643,"['Genres: Comedy, Slice of Life']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,206']",['Popularity: #715'],"['Score: 7.531 (scored by 141,743 users)']"
644,"['Genres: Drama, Fantasy, Gourmet, Romance']",['Broadcast: Mondays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,246']",['Popularity: #1373'],"['Score: 7.531 (scored by 55,465 users)']"
645,"['Genres: Adventure, Award Winning, Comedy, Fantasy']",['Broadcast: Wednesdays at 01:35 (JST)'],"['Licensors: Discotek Media, Crunchyroll']","['Favorites: 1,059']",['Popularity: #2188'],"['Score: 7.531 (scored by 31,274 users)']"
646,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: Central Park Media, Maiden Japan']",['Favorites: 34'],['Popularity: #5984'],"['Score: 7.531 (scored by 3,381 users)']"
647,[],[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #2976'],"['Score: 7.521 (scored by 23,619 users)']"
648,"['Genres: Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 107'],['Popularity: #3957'],"['Score: 7.521 (scored by 9,824 users)']"
649,"['Genres: Action, Comedy, Drama, Mystery, Romance']",[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #4545'],"['Score: 7.521 (scored by 11,425 users)']"
650,[],['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 2,287']",['Popularity: #547'],"['Score: 7.521 (scored by 191,805 users)']"
651,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,961']",['Popularity: #750'],"['Score: 7.521 (scored by 132,765 users)']"
652,"['Genres: Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #5224'],"['Score: 7.521 (scored by 9,176 users)']"
653,"['Genres: Action, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 54'],['Popularity: #2968'],"['Score: 7.521 (scored by 25,654 users)']"
654,"['Genres: Adventure, Fantasy, Mystery, Romance, Sci-Fi, Suspense']",['Broadcast: Tuesdays at 01:00 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 278'],['Popularity: #3580'],"['Score: 7.521 (scored by 7,703 users)']"
655,"['Genres: Award Winning, Comedy, Drama, Fantasy']",[],['Licensors: Funimation'],['Favorites: 612'],['Popularity: #661'],"['Score: 7.521 (scored by 200,198 users)']"
656,"['Genres: Adventure, Comedy, Romance, Sci-Fi']",['Broadcast: Fridays at 19:30 (JST)'],"['Licensors: ADV Films, Sentai Filmworks, GKIDS']",['Favorites: 484'],['Popularity: #2503'],"['Score: 7.521 (scored by 18,686 users)']"
657,[],['Broadcast: Tuesdays at 01:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 5,098']",['Popularity: #760'],"['Score: 7.521 (scored by 140,333 users)']"
658,"['Genres: Action, Adventure, Drama, Suspense']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 215'],['Popularity: #3179'],"['Score: 7.521 (scored by 11,084 users)']"
