,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
740,[],[],"['Licensors: None found, add some']","['Favorites: 3,802']",['Popularity: #598'],"['Score: 7.891 (scored by 167,548 users)']"
741,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Unknown'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 1,104']",['Popularity: #1982'],"['Score: 7.891 (scored by 34,140 users)']"
742,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 18:00 (JST)'],['Licensors: Funimation'],"['Favorites: 5,100']",['Popularity: #672'],"['Score: 7.891 (scored by 145,049 users)']"
743,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 103'],['Popularity: #2690'],"['Score: 7.891 (scored by 27,711 users)']"
744,[],[],"['Licensors: None found, add some']",['Favorites: 64'],['Popularity: #3009'],"['Score: 7.891 (scored by 24,618 users)']"
745,[],[],"['Licensors: None found, add some']",['Favorites: 38'],['Popularity: #3399'],"['Score: 7.891 (scored by 19,945 users)']"
746,"['Genres: Fantasy, Sci-Fi, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 103'],['Popularity: #3965'],"['Score: 7.891 (scored by 10,165 users)']"
747,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 180'],['Popularity: #1953'],"['Score: 7.891 (scored by 35,434 users)']"
748,[],['Broadcast: Saturdays at 01:25 (JST)'],"['Licensors: None found, add some']",['Favorites: 600'],['Popularity: #2280'],"['Score: 7.891 (scored by 28,131 users)']"
749,"['Genres: Drama, Supernatural, Suspense']",[],['Licensors: Funimation'],['Favorites: 326'],['Popularity: #942'],"['Score: 7.891 (scored by 132,093 users)']"
750,"['Genres: Drama, Mystery, Romance']",['Broadcast: Sundays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,742']",['Popularity: #872'],"['Score: 7.891 (scored by 105,271 users)']"
751,"['Genres: Comedy, Slice of Life']",[],['Licensors: Funimation'],['Favorites: 194'],['Popularity: #2000'],"['Score: 7.891 (scored by 44,105 users)']"
752,"['Genres: Horror, Mystery, Supernatural, Suspense']",['Broadcast: Wednesdays at 01:30 (JST)'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']","['Favorites: 20,466']",['Popularity: #220'],"['Score: 7.891 (scored by 377,430 users)']"
753,"['Genres: Action, Drama, Romance']",[],['Licensors: Funimation'],['Favorites: 603'],['Popularity: #1307'],"['Score: 7.891 (scored by 100,863 users)']"
754,"['Genres: Horror, Mystery, Supernatural']",['Broadcast: Saturdays at 19:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 684'],['Popularity: #1352'],"['Score: 7.891 (scored by 65,771 users)']"
755,"['Genres: Award Winning, Fantasy']",[],['Licensors: Disney Platform Distribution'],"['Favorites: 1,050']",['Popularity: #660'],"['Score: 7.891 (scored by 201,000 users)']"
756,"['Genres: Drama, Romance, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Nozomi Entertainment, Bandai Entertainment']","['Favorites: 2,051']",['Popularity: #2378'],"['Score: 7.891 (scored by 34,579 users)']"
757,[],[],"['Licensors: None found, add some']",['Favorites: 51'],['Popularity: #6856'],"['Score: 7.881 (scored by 1,395 users)']"
758,"['Genres: Fantasy, Romance']",['Broadcast: Unknown'],"['Licensors: VIZ Media, Geneon Entertainment USA']","['Favorites: 1,373']",['Popularity: #1460'],"['Score: 7.881 (scored by 74,109 users)']"
759,"['Genres: Drama, Sci-Fi']",['Broadcast: Thursdays at 00:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,839']",['Popularity: #696'],"['Score: 7.881 (scored by 135,048 users)']"
760,"['Genres: Drama, Sci-Fi']",[],['Licensors: Maiden Japan'],['Favorites: 181'],['Popularity: #6122'],"['Score: 7.881 (scored by 3,347 users)']"
761,"['Genres: Adventure, Comedy, Mystery']",[],['Licensors: Funimation'],['Favorites: 65'],['Popularity: #2566'],"['Score: 7.881 (scored by 36,947 users)']"
762,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #7423'],"['Score: 7.891 (scored by 3,623 users)']"
763,"['Genres: Action, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 56'],['Popularity: #3341'],"['Score: 7.881 (scored by 21,059 users)']"
764,"['Genres: Comedy, Fantasy, Supernatural']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 102'],['Popularity: #3008'],"['Score: 7.881 (scored by 17,857 users)']"
765,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Tuesdays at 01:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 979'],['Popularity: #541'],"['Score: 7.881 (scored by 232,417 users)']"
766,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 249'],['Popularity: #3871'],"['Score: 7.881 (scored by 8,786 users)']"
767,"['Genres: Sci-Fi, Sports']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: VIZ Media'],"['Favorites: 3,349']",['Popularity: #409'],"['Score: 7.881 (scored by 255,988 users)']"
768,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 25'],['Popularity: #3375'],"['Score: 7.881 (scored by 19,132 users)']"
769,[],[],"['Licensors: None found, add some']",['Favorites: 79'],['Popularity: #5138'],"['Score: 7.871 (scored by 5,784 users)']"
770,"['Genres: Boys Love, Comedy, Drama, Romance']",[],['Licensors: Funimation'],['Favorites: 126'],['Popularity: #2370'],"['Score: 7.881 (scored by 36,211 users)']"
771,"['Genres: Comedy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 5,137']",['Popularity: #634'],"['Score: 7.881 (scored by 144,544 users)']"
772,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Saturdays at 18:00 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 843'],['Popularity: #2578'],"['Score: 7.881 (scored by 18,176 users)']"
773,"['Genres: Comedy, Fantasy']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 305'],['Popularity: #2595'],"['Score: 7.871 (scored by 19,001 users)']"
774,"['Genres: Action, Comedy, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 191'],['Popularity: #3699'],"['Score: 7.871 (scored by 14,802 users)']"
775,"['Genres: Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 100'],['Popularity: #2079'],"['Score: 7.871 (scored by 51,401 users)']"
776,"['Genres: Adventure, Fantasy, Romance']",[],['Licensors: Funimation'],['Favorites: 290'],['Popularity: #1315'],"['Score: 7.871 (scored by 88,029 users)']"
777,"['Genres: Action, Drama']",[],['Licensors: Funimation'],['Favorites: 880'],['Popularity: #463'],"['Score: 7.871 (scored by 251,799 users)']"
778,"['Genres: Action, Award Winning, Comedy, Drama, Sci-Fi']",[],"['Licensors: Discotek Media, Manga Entertainment, Bandai Visual USA']","['Favorites: 2,589']",['Popularity: #1664'],"['Score: 7.871 (scored by 49,587 users)']"
779,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 231'],['Popularity: #1834'],"['Score: 7.871 (scored by 39,531 users)']"
780,"['Genres: Action, Adventure, Drama, Fantasy, Horror']",[],"['Licensors: VIZ Media, NYAV Post']",['Favorites: 673'],['Popularity: #1083'],"['Score: 7.871 (scored by 129,093 users)']"
781,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']","['Favorites: 1,561']",['Popularity: #1129'],"['Score: 7.871 (scored by 91,997 users)']"
782,"['Genres: Action, Adventure']",['Broadcast: Mondays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 3,778']",['Popularity: #605'],"['Score: 7.871 (scored by 144,995 users)']"
783,"['Genres: Drama, Sports']",[],['Licensors: Funimation'],['Favorites: 274'],['Popularity: #2032'],"['Score: 7.871 (scored by 40,308 users)']"
784,"['Genres: Horror, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #8244'],"['Score: 7.871 (scored by 2,792 users)']"
785,"['Genres: Action, Comedy, Supernatural']",['Broadcast: Sundays at Unknown'],['Licensors: Discotek Media'],"['Favorites: 5,223']",['Popularity: #341'],"['Score: 7.861 (scored by 269,020 users)']"
786,"['Genres: Action, Comedy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 154'],['Popularity: #1291'],"['Score: 7.861 (scored by 91,840 users)']"
787,"['Genres: Comedy, Fantasy, Supernatural']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 51'],['Popularity: #3887'],"['Score: 7.861 (scored by 11,119 users)']"
788,"['Genres: Action, Adventure, Fantasy, Romance']",['Broadcast: Mondays at 19:00 (JST)'],['Licensors: VIZ Media'],"['Favorites: 17,512']",['Popularity: #230'],"['Score: 7.861 (scored by 370,628 users)']"
789,[],[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #3801'],"['Score: 7.861 (scored by 18,899 users)']"
790,"['Genres: Action, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 40'],['Popularity: #3698'],"['Score: 7.861 (scored by 15,725 users)']"
791,"['Genres: Adventure, Comedy, Romance']",['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,050']",['Popularity: #1663'],"['Score: 7.861 (scored by 54,526 users)']"
792,"['Genres: Comedy, Sci-Fi']",['Broadcast: Mondays at 18:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 524'],['Popularity: #2950'],"['Score: 7.861 (scored by 15,180 users)']"
793,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 362'],['Popularity: #870'],"['Score: 7.861 (scored by 132,118 users)']"
794,[],['Broadcast: Unknown'],"['Licensors: Nozomi Entertainment, Media Blasters']","['Favorites: 4,602']",['Popularity: #639'],"['Score: 7.861 (scored by 124,095 users)']"
795,[],[],"['Licensors: None found, add some']",['Favorites: 95'],['Popularity: #2233'],"['Score: 7.861 (scored by 30,967 users)']"
796,"['Genres: Boys Love, Comedy, Drama, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 716'],['Popularity: #1376'],"['Score: 7.861 (scored by 87,467 users)']"
797,"['Genres: Boys Love, Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 212'],['Popularity: #2487'],"['Score: 7.861 (scored by 30,696 users)']"
798,[],['Broadcast: Wednesdays at 19:00 (JST)'],"['Licensors: Funimation, VIZ Media']","['Favorites: 2,972']",['Popularity: #1217'],"['Score: 7.861 (scored by 80,914 users)']"
799,"['Genres: Fantasy, Girls Love']",['Broadcast: Wednesdays at 21:00 (JST)'],"['Licensors: Crunchyroll, Muse Communication']",['Favorites: 576'],['Popularity: #1930'],"['Score: 7.851 (scored by 16,432 users)']"
800,"['Genres: Action, Comedy, Mystery']",['Broadcast: Sundays at 01:58 (JST)'],['Licensors: VIZ Media'],"['Favorites: 2,941']",['Popularity: #983'],"['Score: 7.861 (scored by 88,166 users)']"
801,[],['Broadcast: Wednesdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 16,685']",['Popularity: #118'],"['Score: 7.861 (scored by 693,801 users)']"
802,"['Genres: Comedy, Girls Love']",[],"['Licensors: None found, add some']",['Favorites: 143'],['Popularity: #2338'],"['Score: 7.861 (scored by 37,356 users)']"
803,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 319'],['Popularity: #2900'],"['Score: 7.851 (scored by 15,498 users)']"
804,"['Genres: Drama, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 605'],['Popularity: #764'],"['Score: 7.851 (scored by 135,409 users)']"
805,"['Genres: Drama, Slice of Life']",['Broadcast: Thursdays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 9,315']",['Popularity: #202'],"['Score: 7.851 (scored by 489,998 users)']"
806,"['Genres: Adventure, Comedy, Mystery']",[],['Licensors: Funimation'],['Favorites: 99'],['Popularity: #2398'],"['Score: 7.851 (scored by 42,292 users)']"
807,"['Genres: Action, Award Winning, Drama, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 60'],['Popularity: #3846'],"['Score: 7.851 (scored by 14,881 users)']"
808,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 468'],['Popularity: #3996'],"['Score: 7.851 (scored by 10,118 users)']"
809,[],[],['Licensors: Sentai Filmworks'],['Favorites: 670'],['Popularity: #978'],"['Score: 7.851 (scored by 131,441 users)']"
810,[],[],"['Licensors: NIS America, Inc.']",['Favorites: 89'],['Popularity: #2085'],"['Score: 7.851 (scored by 33,663 users)']"
811,"['Genres: Comedy, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #4824'],"['Score: 7.851 (scored by 7,231 users)']"
812,"['Genres: Adventure, Drama, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 259'],['Popularity: #5083'],"['Score: 7.851 (scored by 4,550 users)']"
813,[],[],['Licensors: GKIDS'],['Favorites: 84'],['Popularity: #4682'],"['Score: 7.851 (scored by 3,621 users)']"
814,[],['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Funimation'],"['Favorites: 11,122']",['Popularity: #361'],"['Score: 7.851 (scored by 261,293 users)']"
815,[],['Broadcast: Fridays at 01:59 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks']","['Favorites: 22,874']",['Popularity: #140'],"['Score: 7.851 (scored by 544,409 users)']"
816,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 222'],['Popularity: #1642'],"['Score: 7.851 (scored by 68,051 users)']"
817,"['Genres: Comedy, Drama']",[],['Licensors: Funimation'],['Favorites: 31'],['Popularity: #5160'],"['Score: 7.851 (scored by 6,708 users)']"
818,"['Genres: Comedy, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 619'],['Popularity: #544'],"['Score: 7.851 (scored by 242,416 users)']"
819,"['Genres: Action, Adventure, Drama']",[],['Licensors: Discotek Media'],['Favorites: 124'],['Popularity: #3342'],"['Score: 7.851 (scored by 14,915 users)']"
820,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 02:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,513']",['Popularity: #438'],"['Score: 7.851 (scored by 246,878 users)']"
821,[],[],['Licensors: Sentai Filmworks'],['Favorites: 55'],['Popularity: #4064'],"['Score: 7.851 (scored by 11,441 users)']"
822,[],[],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #2946'],"['Score: 7.851 (scored by 23,238 users)']"
823,"['Genres: Drama, Romance']",['Broadcast: Fridays at 00:35 (JST)'],['Licensors: Geneon Entertainment USA'],"['Favorites: 4,008']",['Popularity: #1039'],"['Score: 7.851 (scored by 91,396 users)']"
824,[],[],['Licensors: GKIDS'],['Favorites: 539'],['Popularity: #2413'],"['Score: 7.851 (scored by 21,927 users)']"
825,"['Genres: Drama, Romance']",[],['Licensors: Aniplex of America'],"['Favorites: 1,867']",['Popularity: #690'],"['Score: 7.831 (scored by 149,705 users)']"
826,"['Genres: Action, Adventure']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 2,307']",['Popularity: #1124'],"['Score: 7.841 (scored by 58,375 users)']"
827,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Fridays at 01:15 (JST)'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 2,056']",['Popularity: #1396'],"['Score: 7.841 (scored by 60,920 users)']"
828,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Mondays at 18:00 (JST)'],['Licensors: Funimation'],"['Favorites: 25,497']",['Popularity: #60'],"['Score: 7.841 (scored by 804,424 users)']"
829,[],['Broadcast: Saturdays at 22:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 4,141']",['Popularity: #456'],"['Score: 7.841 (scored by 198,925 users)']"
830,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #6548'],"['Score: 7.841 (scored by 3,472 users)']"
831,"['Genres: Award Winning, Comedy, Drama, Fantasy, Slice of Life']",['Broadcast: Sundays at 22:00 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 1,464']",['Popularity: #1319'],"['Score: 7.841 (scored by 52,294 users)']"
832,"['Genres: Action, Adventure, Comedy, Drama, Romance, Sci-Fi']",[],"['Licensors: Central Park Media, Discotek Media']",['Favorites: 231'],['Popularity: #4681'],"['Score: 7.841 (scored by 7,925 users)']"
833,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #7450'],"['Score: 7.841 (scored by 2,439 users)']"
834,[],['Broadcast: Unknown'],['Licensors: Maiden Japan'],"['Favorites: 1,069']",['Popularity: #2201'],"['Score: 7.841 (scored by 37,598 users)']"
835,[],[],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #7333'],"['Score: 7.841 (scored by 1,256 users)']"
836,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 102'],['Popularity: #6165'],"['Score: 7.841 (scored by 4,931 users)']"
837,"['Genres: Action, Comedy, Drama, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 70'],['Popularity: #3954'],"['Score: 7.841 (scored by 13,926 users)']"
838,"['Genres: Comedy, Romance']",['Broadcast: Mondays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 10,664']",['Popularity: #167'],"['Score: 7.841 (scored by 482,699 users)']"
839,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 579'],['Popularity: #3723'],"['Score: 7.841 (scored by 11,016 users)']"
840,"['Genres: Mystery, Sci-Fi, Suspense']",['Broadcast: Mondays at 00:30 (JST)'],['Licensors: Funimation'],"['Favorites: 2,645']",['Popularity: #636'],"['Score: 7.841 (scored by 140,234 users)']"
841,"['Genres: Comedy, Fantasy']",['Broadcast: Wednesdays at 22:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,311']",['Popularity: #853'],"['Score: 7.831 (scored by 61,223 users)']"
842,[],[],"['Licensors: Bandai Entertainment, Sentai Filmworks']",['Favorites: 264'],['Popularity: #1368'],"['Score: 7.841 (scored by 93,902 users)']"
843,"['Genres: Action, Mystery, Supernatural, Suspense']",[],['Licensors: Aniplex of America'],['Favorites: 301'],['Popularity: #1053'],"['Score: 7.841 (scored by 124,692 users)']"
844,"['Genres: Action, Drama']",['Broadcast: Saturdays at 01:55 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 7,567']",['Popularity: #269'],"['Score: 7.831 (scored by 305,812 users)']"
845,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 122'],['Popularity: #3695'],"['Score: 7.831 (scored by 12,226 users)']"
846,[],['Broadcast: Saturdays at 01:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 5,332']",['Popularity: #499'],"['Score: 7.821 (scored by 175,996 users)']"
847,"['Genres: Action, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 27'],['Popularity: #2648'],"['Score: 7.831 (scored by 34,351 users)']"
848,[],['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 292'],['Popularity: #4016'],"['Score: 7.831 (scored by 11,158 users)']"
849,[],[],"['Licensors: NIS America, Inc.']",['Favorites: 184'],['Popularity: #1532'],"['Score: 7.831 (scored by 71,088 users)']"
850,[],[],['Licensors: Geneon Entertainment USA'],['Favorites: 78'],['Popularity: #4348'],"['Score: 7.831 (scored by 5,476 users)']"
851,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Tuesdays at 01:30 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 2,324']",['Popularity: #1175'],"['Score: 7.831 (scored by 66,938 users)']"
852,[],[],"['Licensors: None found, add some']",['Favorites: 57'],['Popularity: #3779'],"['Score: 7.831 (scored by 9,295 users)']"
853,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 243'],['Popularity: #5009'],"['Score: 7.831 (scored by 4,590 users)']"
854,[],[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #9840'],"['Score: 7.831 (scored by 1,432 users)']"
855,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 246'],['Popularity: #3663'],"['Score: 7.831 (scored by 15,364 users)']"
856,"['Genres: Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 285'],['Popularity: #2483'],"['Score: 7.831 (scored by 24,111 users)']"
857,"['Genres: Drama, Girls Love']",['Broadcast: Sundays at Unknown'],['Licensors: Discotek Media'],['Favorites: 943'],['Popularity: #3079'],"['Score: 7.831 (scored by 9,343 users)']"
858,"['Genres: Drama, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 198'],['Popularity: #2983'],"['Score: 7.831 (scored by 14,353 users)']"
859,"['Genres: Adventure, Comedy, Fantasy, Gourmet']",['Broadcast: Tuesdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 795'],['Popularity: #1730'],"['Score: 7.831 (scored by 38,454 users)']"
860,[],[],['Licensors: Sentai Filmworks'],['Favorites: 74'],['Popularity: #2657'],"['Score: 7.831 (scored by 23,054 users)']"
861,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #2773'],"['Score: 7.831 (scored by 27,603 users)']"
862,"['Genres: Action, Drama']",[],['Licensors: Funimation'],['Favorites: 210'],['Popularity: #1672'],"['Score: 7.831 (scored by 44,889 users)']"
863,"['Genres: Award Winning, Comedy, Mystery, Sci-Fi, Slice of Life']",['Broadcast: Mondays at 00:00 (JST)'],"['Licensors: Funimation, Bandai Entertainment, Kadokawa Pictures USA']","['Favorites: 14,788']",['Popularity: #168'],"['Score: 7.831 (scored by 460,131 users)']"
864,"['Genres: Horror, Mystery, Romance, Supernatural']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 4,410']",['Popularity: #532'],"['Score: 7.831 (scored by 175,150 users)']"
865,[],['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']",['Favorites: 452'],['Popularity: #847'],"['Score: 7.831 (scored by 146,870 users)']"
866,"['Genres: Comedy, Girls Love']",['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']",['Favorites: 933'],['Popularity: #1199'],"['Score: 7.831 (scored by 98,449 users)']"
867,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Saturdays at 17:00 (JST)'],"['Licensors: Media Blasters, Discotek Media']",['Favorites: 323'],['Popularity: #4449'],"['Score: 7.831 (scored by 5,875 users)']"
868,"['Genres: Action, Adventure, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 80'],['Popularity: #7538'],"['Score: 7.821 (scored by 1,955 users)']"
869,[],[],"['Licensors: None found, add some']",['Favorites: 231'],['Popularity: #2164'],"['Score: 7.821 (scored by 51,384 users)']"
870,"['Genres: Comedy, Drama']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 144'],['Popularity: #4312'],"['Score: 7.821 (scored by 8,068 users)']"
871,"['Genres: Drama, Slice of Life']",['Broadcast: Thursdays at 00:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,144']",['Popularity: #506'],"['Score: 7.821 (scored by 200,871 users)']"
872,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Thursdays at 01:05 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 24,130']",['Popularity: #91'],"['Score: 7.821 (scored by 632,428 users)']"
873,"['Genres: Drama, Romance']",['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],['Favorites: 100'],['Popularity: #3999'],"['Score: 7.821 (scored by 11,925 users)']"
874,"['Genres: Comedy, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 246'],['Popularity: #2888'],"['Score: 7.821 (scored by 17,891 users)']"
875,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 379'],['Popularity: #2476'],"['Score: 7.821 (scored by 23,059 users)']"
876,[],[],"['Licensors: None found, add some']",['Favorites: 85'],['Popularity: #2507'],"['Score: 7.821 (scored by 29,931 users)']"
877,[],[],['Licensors: Sentai Filmworks'],['Favorites: 570'],['Popularity: #795'],"['Score: 7.821 (scored by 157,758 users)']"
878,"['Genres: Comedy, Slice of Life']",['Broadcast: Fridays at 01:25 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 177'],['Popularity: #3668'],"['Score: 7.821 (scored by 15,223 users)']"
879,"['Genres: Action, Adventure, Comedy, Romance']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 126'],['Popularity: #5784'],"['Score: 7.821 (scored by 3,966 users)']"
880,"['Genres: Comedy, Slice of Life']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: Funimation, AN Entertainment']",['Favorites: 392'],['Popularity: #3528'],"['Score: 7.821 (scored by 13,904 users)']"
881,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Mondays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 7,164']",['Popularity: #316'],"['Score: 7.821 (scored by 296,858 users)']"
882,"['Genres: Action, Adventure, Comedy, Mystery']",[],['Licensors: GKIDS'],['Favorites: 157'],['Popularity: #3770'],"['Score: 7.821 (scored by 14,996 users)']"
883,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Wednesdays at 01:35 (JST)'],"['Licensors: None found, add some']",['Favorites: 241'],['Popularity: #3597'],"['Score: 7.821 (scored by 9,928 users)']"
884,[],[],"['Licensors: None found, add some']",['Favorites: 94'],['Popularity: #7466'],['Score: 7.821 (scored by 892 users)']
885,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #10858'],"['Score: 7.821 (scored by 1,022 users)']"
886,"['Genres: Adventure, Drama, Fantasy']",['Broadcast: Fridays at 00:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,560']",['Popularity: #800'],"['Score: 7.821 (scored by 109,856 users)']"
887,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 158'],['Popularity: #4110'],"['Score: 7.821 (scored by 13,397 users)']"
888,[],[],"['Licensors: None found, add some']",['Favorites: 82'],['Popularity: #1872'],"['Score: 7.811 (scored by 54,546 users)']"
889,"['Genres: Action, Adventure, Drama']",[],['Licensors: Discotek Media'],['Favorites: 85'],['Popularity: #3893'],"['Score: 7.811 (scored by 12,621 users)']"
890,"['Genres: Drama, Girls Love']",[],['Licensors: Nozomi Entertainment'],['Favorites: 87'],['Popularity: #4303'],"['Score: 7.811 (scored by 9,935 users)']"
891,[],[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #8040'],"['Score: 7.811 (scored by 2,706 users)']"
892,"['Genres: Comedy, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #4087'],"['Score: 7.811 (scored by 8,621 users)']"
893,"['Genres: Action, Drama']",[],['Licensors: Funimation'],['Favorites: 78'],['Popularity: #2521'],"['Score: 7.811 (scored by 18,496 users)']"
894,"['Genres: Action, Drama']",[],"['Licensors: None found, add some']",['Favorites: 531'],['Popularity: #759'],"['Score: 7.811 (scored by 143,517 users)']"
895,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Fridays at 18:30 (JST)'],"['Licensors: Funimation, Central Park Media']",['Favorites: 219'],['Popularity: #2745'],"['Score: 7.811 (scored by 28,794 users)']"
