,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
620,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #6471'],"['Score: 7.101 (scored by 2,577 users)']"
621,[],['Broadcast: Sundays at 09:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #12377'],['Score: 7.101 (scored by 268 users)']
622,"['Genres: Action, Adventure, Comedy, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 4'],['Popularity: #6917'],"['Score: 7.101 (scored by 2,839 users)']"
623,"['Genres: Fantasy, Slice of Life']",['Broadcast: Thursdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 701'],['Popularity: #1080'],"['Score: 7.101 (scored by 97,123 users)']"
624,[],['Broadcast: Sundays at 10:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 45'],['Popularity: #7983'],['Score: 7.101 (scored by 950 users)']
625,"['Genres: Comedy, Girls Love']",[],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #5053'],['Score: 7.101 (scored by 233 users)']
626,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #9826'],['Score: 7.101 (scored by 758 users)']
627,"['Genres: Boys Love, Drama']",[],"['Licensors: None found, add some']",['Favorites: 241'],['Popularity: #2885'],"['Score: 7.101 (scored by 22,724 users)']"
628,"['Genres: Comedy, Romance, Sci-Fi']",['Broadcast: Thursdays at 02:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 151'],['Popularity: #3225'],"['Score: 7.101 (scored by 16,198 users)']"
629,"['Genres: Comedy, Romance, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 71'],['Popularity: #2660'],"['Score: 7.101 (scored by 26,155 users)']"
630,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #7495'],"['Score: 7.091 (scored by 2,246 users)']"
631,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4276'],"['Score: 7.091 (scored by 11,175 users)']"
632,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #7452'],"['Score: 7.091 (scored by 2,466 users)']"
633,"['Genres: Action, Fantasy, Romance, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 414'],['Popularity: #1831'],"['Score: 7.091 (scored by 44,052 users)']"
634,"['Genres: Action, Adventure, Comedy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 22'],['Popularity: #4334'],"['Score: 7.091 (scored by 9,578 users)']"
635,"['Genres: Drama, Sci-Fi']",[],['Licensors: VIZ Media'],['Favorites: 139'],['Popularity: #4613'],"['Score: 7.091 (scored by 5,542 users)']"
636,"['Genres: Adventure, Sci-Fi']",['Broadcast: Thursdays at 01:15 (JST)'],"['Licensors: ADV Films, Funimation']",['Favorites: 172'],['Popularity: #3351'],"['Score: 7.091 (scored by 14,369 users)']"
637,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10476'],['Score: 7.091 (scored by 875 users)']
638,"['Genres: Adventure, Comedy, Sci-Fi']",[],"['Licensors: ADV Films, Nozomi Entertainment']",['Favorites: 17'],['Popularity: #6771'],"['Score: 7.091 (scored by 2,632 users)']"
639,"['Genres: Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 9'],['Popularity: #5038'],"['Score: 7.091 (scored by 6,596 users)']"
640,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #7191'],"['Score: 7.091 (scored by 2,644 users)']"
641,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 43'],['Popularity: #5526'],"['Score: 7.091 (scored by 3,094 users)']"
642,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7668'],"['Score: 7.091 (scored by 1,083 users)']"
643,[],[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #4892'],"['Score: 7.091 (scored by 5,558 users)']"
644,"['Genres: Adventure, Comedy, Fantasy, Supernatural']",['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: VIZ Media'],['Favorites: 321'],['Popularity: #3262'],"['Score: 7.091 (scored by 11,043 users)']"
645,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8611'],"['Score: 7.091 (scored by 1,326 users)']"
646,"['Genres: Action, Adventure, Drama']",[],['Licensors: Discotek Media'],['Favorites: 7'],['Popularity: #6284'],"['Score: 7.091 (scored by 3,702 users)']"
647,"['Genres: Action, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #12338'],['Score: 7.091 (scored by 284 users)']
648,"['Genres: Action, Fantasy, Mystery, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,157']",['Popularity: #1034'],"['Score: 7.091 (scored by 87,571 users)']"
649,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6102'],"['Score: 7.091 (scored by 4,697 users)']"
650,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #10545'],['Score: 7.091 (scored by 829 users)']
651,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 3'],['Popularity: #5667'],"['Score: 7.091 (scored by 5,607 users)']"
652,"['Genres: Adventure, Comedy, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #10853'],['Score: 7.091 (scored by 779 users)']
653,[],[],['Licensors: Discotek Media'],['Favorites: 11'],['Popularity: #8033'],"['Score: 7.091 (scored by 2,305 users)']"
654,"['Genres: Action, Sci-Fi']",[],"['Licensors: NYAV Post, GKIDS']",['Favorites: 89'],['Popularity: #4444'],"['Score: 7.091 (scored by 9,332 users)']"
655,"['Genres: Action, Sci-Fi']",['Broadcast: Mondays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 328'],['Popularity: #1972'],"['Score: 7.091 (scored by 40,162 users)']"
656,"['Genres: Comedy, Fantasy, Romance, Ecchi']",[],['Licensors: Funimation'],['Favorites: 13'],['Popularity: #4743'],"['Score: 7.091 (scored by 8,283 users)']"
657,[],['Broadcast: Not scheduled once per week'],"['Licensors: None found, add some']",['Favorites: 68'],['Popularity: #6832'],"['Score: 7.091 (scored by 2,285 users)']"
658,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 300'],['Popularity: #1654'],"['Score: 7.091 (scored by 68,767 users)']"
659,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #8403'],"['Score: 7.091 (scored by 1,330 users)']"
660,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8587'],"['Score: 7.091 (scored by 2,160 users)']"
661,"['Genres: Action, Adventure, Fantasy, Sci-Fi, Supernatural']",['Broadcast: Saturdays at 07:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #9530'],['Score: 7.091 (scored by 548 users)']
662,"['Genres: Action, Fantasy, Romance']",['Broadcast: Wednesdays at 01:45 (JST)'],"['Licensors: None found, add some']",['Favorites: 122'],['Popularity: #3243'],"['Score: 7.091 (scored by 14,232 users)']"
663,"['Genres: Action, Fantasy, Romance, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 349'],['Popularity: #2264'],"['Score: 7.091 (scored by 30,764 users)']"
664,[],[],"['Licensors: None found, add some']",['Favorites: 21'],['Popularity: #3520'],"['Score: 7.091 (scored by 16,568 users)']"
665,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7139'],"['Score: 7.091 (scored by 2,528 users)']"
666,"['Genres: Action, Comedy, Sci-Fi']",[],['Licensors: Central Park Media'],['Favorites: 69'],['Popularity: #3739'],"['Score: 7.091 (scored by 9,893 users)']"
667,"['Genres: Comedy, Supernatural']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Discotek Media'],['Favorites: 324'],['Popularity: #1869'],"['Score: 7.091 (scored by 40,418 users)']"
668,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 21:00 (JST)'],['Licensors: Funimation'],['Favorites: 928'],['Popularity: #891'],"['Score: 7.081 (scored by 122,580 users)']"
669,[],[],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #4305'],"['Score: 7.081 (scored by 7,444 users)']"
670,"['Genres: Action, Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 61'],['Popularity: #6895'],"['Score: 7.081 (scored by 1,797 users)']"
671,[],['Broadcast: Saturdays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 77'],['Popularity: #3701'],"['Score: 7.081 (scored by 9,989 users)']"
672,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Fridays at 18:00 (JST)'],"['Licensors: ADV Films, Discotek Media, Shout! Factory']",['Favorites: 263'],['Popularity: #2664'],"['Score: 7.081 (scored by 31,579 users)']"
673,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #11950'],['Score: 7.081 (scored by 338 users)']
674,"['Genres: Drama, Horror']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #11940'],['Score: 7.081 (scored by 713 users)']
675,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #8673'],"['Score: 7.081 (scored by 1,625 users)']"
676,[],['Broadcast: Tuesdays at 21:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #4059'],"['Score: 7.091 (scored by 9,380 users)']"
677,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4809'],"['Score: 7.081 (scored by 6,524 users)']"
678,[],['Broadcast: Saturdays at 07:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #8367'],"['Score: 7.081 (scored by 1,323 users)']"
679,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #15750'],['Score: 7.081 (scored by 208 users)']
680,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],['Licensors: VIZ Media'],['Favorites: 75'],['Popularity: #5343'],"['Score: 7.081 (scored by 5,647 users)']"
681,[],['Broadcast: Unknown'],['Licensors: GKIDS'],['Favorites: 70'],['Popularity: #3790'],"['Score: 7.081 (scored by 6,497 users)']"
682,"['Genres: Adventure, Fantasy, Supernatural']",['Broadcast: Unknown'],"['Licensors: ADV Films, Discotek Media']",['Favorites: 78'],['Popularity: #4811'],"['Score: 7.081 (scored by 6,943 users)']"
683,"['Genres: Comedy, Supernatural']",['Broadcast: Thursdays at 21:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 125'],['Popularity: #3578'],"['Score: 7.081 (scored by 10,582 users)']"
684,"['Genres: Adventure, Drama, Fantasy']",['Broadcast: Fridays at 01:15 (JST)'],"['Licensors: ADV Films, Manga Entertainment']",['Favorites: 64'],['Popularity: #5172'],"['Score: 7.081 (scored by 4,641 users)']"
685,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: Discotek Media, Urban Vision']",['Favorites: 43'],['Popularity: #5895'],"['Score: 7.071 (scored by 4,065 users)']"
686,"['Genres: Action, Adventure, Drama, Sci-Fi']",['Broadcast: Saturdays at 19:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 47'],['Popularity: #5534'],"['Score: 7.081 (scored by 4,022 users)']"
687,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #11869'],['Score: 7.081 (scored by 692 users)']
688,"['Genres: Action, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #12192'],['Score: 7.081 (scored by 251 users)']
689,"['Genres: Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Bandai Entertainment, Discotek Media']",['Favorites: 160'],['Popularity: #4687'],"['Score: 7.081 (scored by 9,016 users)']"
690,"['Genres: Adventure, Sci-Fi']",['Broadcast: Wednesdays at 18:00 (JST)'],['Licensors: Anime Midstream'],['Favorites: 6'],['Popularity: #10502'],['Score: 7.081 (scored by 598 users)']
691,"['Genres: Action, Fantasy, Sci-Fi']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 103'],['Popularity: #3584'],"['Score: 7.081 (scored by 14,402 users)']"
692,"['Genres: Drama, Romance, Sports']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 80'],['Popularity: #5428'],"['Score: 7.081 (scored by 3,169 users)']"
693,[],[],"['Licensors: None found, add some']",['Favorites: 50'],['Popularity: #3658'],"['Score: 7.081 (scored by 14,075 users)']"
694,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #4141'],"['Score: 7.081 (scored by 7,791 users)']"
695,"['Genres: Action, Drama, Sports']",[],['Licensors: Discotek Media'],['Favorites: 5'],['Popularity: #7419'],"['Score: 7.081 (scored by 1,868 users)']"
696,[],['Broadcast: Mondays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #7223'],"['Score: 7.081 (scored by 3,437 users)']"
697,[],[],['Licensors: Sentai Filmworks'],['Favorites: 22'],['Popularity: #5566'],"['Score: 7.081 (scored by 6,063 users)']"
698,"['Genres: Avant Garde, Drama, Horror, Mystery, Supernatural']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Funimation'],['Favorites: 781'],['Popularity: #992'],"['Score: 7.081 (scored by 65,085 users)']"
699,"['Genres: Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 126'],['Popularity: #4213'],"['Score: 7.081 (scored by 10,151 users)']"
700,"['Genres: Adventure, Drama, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 66'],['Popularity: #5440'],"['Score: 7.081 (scored by 5,468 users)']"
701,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 47'],['Popularity: #4778'],"['Score: 7.081 (scored by 5,406 users)']"
702,"['Genres: Adventure, Comedy, Gourmet']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8084'],"['Score: 7.081 (scored by 2,674 users)']"
703,"['Genres: Action, Comedy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 63'],['Popularity: #4734'],"['Score: 7.081 (scored by 8,313 users)']"
704,[],[],"['Licensors: None found, add some']",['Favorites: 59'],['Popularity: #10260'],"['Score: 7.081 (scored by 1,218 users)']"
705,"['Genres: Action, Award Winning, Drama']",['Broadcast: Wednesdays at 00:50 (JST)'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #8763'],['Score: 7.081 (scored by 587 users)']
706,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #7284'],"['Score: 7.081 (scored by 2,590 users)']"
707,"['Genres: Action, Horror, Supernatural, Ecchi']",['Broadcast: Mondays at 11:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 9,726']",['Popularity: #72'],"['Score: 7.081 (scored by 896,780 users)']"
708,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #10633'],['Score: 7.081 (scored by 304 users)']
709,"['Genres: Action, Adventure']",[],['Licensors: VIZ Media'],['Favorites: 465'],['Popularity: #3057'],"['Score: 7.081 (scored by 20,132 users)']"
710,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 02:38 (JST)'],['Licensors: Crunchyroll'],"['Favorites: 1,151']",['Popularity: #1222'],"['Score: 7.081 (scored by 58,588 users)']"
711,"['Genres: Drama, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 8'],['Popularity: #5702'],"['Score: 7.081 (scored by 5,089 users)']"
712,[],['Broadcast: Unknown'],['Licensors: ADV Films'],['Favorites: 32'],['Popularity: #6230'],"['Score: 7.081 (scored by 3,270 users)']"
713,"['Genres: Action, Adventure, Fantasy, Mystery, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #4701'],"['Score: 7.071 (scored by 7,308 users)']"
714,"['Genres: Adventure, Drama, Mystery, Romance, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 105'],['Popularity: #2590'],"['Score: 7.071 (scored by 33,438 users)']"
715,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 96'],['Popularity: #3554'],"['Score: 7.071 (scored by 12,658 users)']"
716,[],[],['Licensors: Aniplex of America'],['Favorites: 44'],['Popularity: #2083'],"['Score: 7.071 (scored by 36,674 users)']"
717,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 168'],['Popularity: #2314'],"['Score: 7.071 (scored by 40,888 users)']"
718,[],[],['Licensors: VIZ Media'],['Favorites: 25'],['Popularity: #4780'],"['Score: 7.071 (scored by 7,479 users)']"
719,[],[],"['Licensors: None found, add some']",['Favorites: 73'],['Popularity: #4528'],"['Score: 7.071 (scored by 9,458 users)']"
720,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 25'],['Popularity: #6269'],"['Score: 7.071 (scored by 3,357 users)']"
721,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #9361'],"['Score: 7.071 (scored by 1,392 users)']"
722,"['Genres: Comedy, Fantasy, Sci-Fi']",['Broadcast: Sundays at 09:30 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 42'],['Popularity: #6695'],"['Score: 7.071 (scored by 2,491 users)']"
723,"['Genres: Action, Adventure, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #4435'],"['Score: 7.071 (scored by 10,951 users)']"
724,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #7330'],"['Score: 7.071 (scored by 3,622 users)']"
725,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8009'],"['Score: 7.071 (scored by 2,195 users)']"
726,"['Genres: Adventure, Drama, Fantasy, Romance, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 187'],['Popularity: #2333'],"['Score: 7.071 (scored by 34,953 users)']"
727,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #9536'],['Score: 7.071 (scored by 978 users)']
728,"['Genres: Drama, Sci-Fi']",[],['Licensors: ADV Films'],['Favorites: 239'],['Popularity: #2649'],"['Score: 7.071 (scored by 26,838 users)']"
729,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #8776'],"['Score: 7.071 (scored by 1,448 users)']"
730,"['Genres: Adventure, Romance']",['Broadcast: Fridays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #7267'],"['Score: 7.071 (scored by 2,819 users)']"
731,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Bandai Entertainment, Discotek Media']",['Favorites: 81'],['Popularity: #4524'],"['Score: 7.071 (scored by 8,222 users)']"
732,"['Genres: Comedy, Supernatural']",['Broadcast: Tuesdays at 02:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 888'],['Popularity: #504'],"['Score: 7.071 (scored by 189,194 users)']"
733,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: Media Blasters, Central Park Media, Discotek Media']",['Favorites: 114'],['Popularity: #4142'],"['Score: 7.071 (scored by 9,015 users)']"
734,"['Genres: Boys Love, Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 113'],['Popularity: #4611'],"['Score: 7.071 (scored by 5,359 users)']"
735,"['Genres: Drama, Romance, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 219'],['Popularity: #2489'],"['Score: 7.071 (scored by 26,441 users)']"
736,[],[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #4189'],"['Score: 7.071 (scored by 6,147 users)']"
737,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #9084'],"['Score: 7.071 (scored by 1,866 users)']"
738,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Saturdays at 02:00 (JST)'],['Licensors: Funimation'],['Favorites: 91'],['Popularity: #3032'],"['Score: 7.071 (scored by 16,570 users)']"
739,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Fridays at 18:20 (JST)'],['Licensors: Media Blasters'],['Favorites: 78'],['Popularity: #3774'],"['Score: 7.071 (scored by 6,406 users)']"
740,"['Genres: Mystery, Slice of Life, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #5036'],"['Score: 7.071 (scored by 3,153 users)']"
741,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #2271'],"['Score: 7.071 (scored by 29,218 users)']"
742,"['Genres: Comedy, Fantasy, Romance, Ecchi']",[],['Licensors: Funimation'],['Favorites: 13'],['Popularity: #4510'],"['Score: 7.071 (scored by 9,248 users)']"
743,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Funimation'],['Favorites: 76'],['Popularity: #2247'],"['Score: 7.071 (scored by 28,215 users)']"
744,[],['Broadcast: Saturdays at 01:35 (JST)'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6325'],"['Score: 7.071 (scored by 3,376 users)']"
745,"['Genres: Adventure, Drama']",['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #13370'],['Score: 7.071 (scored by 170 users)']
746,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #3758'],"['Score: 7.071 (scored by 13,545 users)']"
747,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 68'],['Popularity: #2730'],"['Score: 7.071 (scored by 26,765 users)']"
748,"['Genres: Action, Adventure, Comedy, Drama, Fantasy']",[],"['Licensors: 4Kids Entertainment, Warner Bros. Pictures']",['Favorites: 143'],['Popularity: #1252'],"['Score: 7.071 (scored by 110,286 users)']"
749,"['Genres: Sci-Fi, Slice of Life']",['Broadcast: Saturdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 162'],['Popularity: #3840'],"['Score: 7.071 (scored by 7,615 users)']"
750,[],[],['Licensors: AnimEigo'],['Favorites: 72'],['Popularity: #4415'],"['Score: 7.071 (scored by 9,445 users)']"
751,"['Genres: Comedy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 87'],['Popularity: #1618'],"['Score: 7.071 (scored by 68,588 users)']"
752,"['Genres: Drama, Romance, Sci-Fi']",[],['Licensors: VIZ Media'],['Favorites: 17'],['Popularity: #4714'],"['Score: 7.071 (scored by 8,100 users)']"
753,"['Genres: Action, Adventure, Comedy, Sci-Fi, Ecchi']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 3'],['Popularity: #6809'],"['Score: 7.061 (scored by 3,273 users)']"
754,"['Genres: Romance, Sci-Fi']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 11'],['Popularity: #6321'],"['Score: 7.071 (scored by 3,987 users)']"
755,"['Genres: Action, Adventure, Drama, Fantasy, Sci-Fi']",['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 39'],['Popularity: #5497'],"['Score: 7.071 (scored by 2,386 users)']"
756,[],[],"['Licensors: Geneon Universal Entertainment, Funimation']",['Favorites: 22'],['Popularity: #3470'],"['Score: 7.071 (scored by 17,734 users)']"
757,[],['Broadcast: Tuesdays at 01:35 (JST)'],"['Licensors: None found, add some']",['Favorites: 149'],['Popularity: #3078'],"['Score: 7.071 (scored by 17,928 users)']"
758,[],[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #4612'],"['Score: 7.071 (scored by 2,890 users)']"
759,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #13568'],['Score: 7.071 (scored by 419 users)']
760,"['Genres: Action, Fantasy']",['Broadcast: Mondays at 23:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 3,973']",['Popularity: #185'],"['Score: 7.071 (scored by 472,773 users)']"
761,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #4105'],"['Score: 7.071 (scored by 10,184 users)']"
762,"['Genres: Action, Drama, Fantasy, Horror, Supernatural']",['Broadcast: Fridays at 23:00 (JST)'],"['Licensors: ADV Films, Funimation']",['Favorites: 296'],['Popularity: #2020'],"['Score: 7.071 (scored by 26,746 users)']"
763,"['Genres: Action, Comedy, Fantasy, Romance, Ecchi']",['Broadcast: Wednesdays at 01:40 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 3,718']",['Popularity: #201'],"['Score: 7.071 (scored by 438,780 users)']"
764,"['Genres: Drama, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #8291'],"['Score: 7.071 (scored by 1,039 users)']"
765,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #11672'],['Score: 7.071 (scored by 712 users)']
766,"['Genres: Action, Drama, Mystery, Suspense']",['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: ADV Films'],['Favorites: 29'],['Popularity: #5455'],"['Score: 7.071 (scored by 3,504 users)']"
767,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Mondays at 23:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 591'],['Popularity: #841'],"['Score: 7.071 (scored by 121,525 users)']"
768,"['Genres: Horror, Mystery, Supernatural']",['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']","['Favorites: 1,904']",['Popularity: #1015'],"['Score: 7.061 (scored by 89,502 users)']"
769,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8187'],"['Score: 7.061 (scored by 2,745 users)']"
770,[],[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #8688'],"['Score: 7.061 (scored by 1,273 users)']"
771,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Not scheduled once per week'],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #11079'],['Score: 7.061 (scored by 451 users)']
772,"['Genres: Mystery, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #4647'],"['Score: 7.061 (scored by 5,840 users)']"
773,"['Genres: Action, Adventure, Romance, Sci-Fi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 33'],['Popularity: #5085'],"['Score: 7.061 (scored by 7,312 users)']"
774,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 117'],['Popularity: #4022'],"['Score: 7.061 (scored by 11,331 users)']"
775,"['Genres: Action, Adventure, Comedy']",['Broadcast: Fridays at 17:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #10766'],['Score: 7.061 (scored by 544 users)']
776,"['Genres: Comedy, Slice of Life, Ecchi']",[],['Licensors: Funimation'],['Favorites: 96'],['Popularity: #3348'],"['Score: 7.061 (scored by 15,025 users)']"
777,[],[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #11189'],['Score: 7.061 (scored by 833 users)']
